cliente_id,edad,genero,region,visitas_mensuales,numero_compras,devoluciones,metodo_pago,reseña_score,tipo_cliente,monto_compra
1097,34,Femenino,Sur,10,9,2,Transferencia,1.4,Ocasional,544.0
1098,69,Masculino,Sur,15,4,0,Tarjeta,2.5,Ocasional,391.57
1099,65,Femenino,,9,6,0,Tarjeta,1.2,Frecuente,510.11
1100,34,Femenino,Norte,12,6,1,Tarjeta,4.6,Frecuente,399.66
1101,35,Femenino,Centro,8,7,3,Débito,2.5,Premium,860.92
1102,16,Masculino,Norte,2,6,1,Débito,4.8,Ocasional,272.08
1103,38,Femenino,Centro,9,8,0,Débito,4.9,Ocasional,447.89
1104,31,Masculino,Sur,13,6,0,Débito,3.9,Premium,692.28
1105,39,Femenino,Norte,13,5,0,Transferencia,2.2,Frecuente,682.65
1106,35,Masculino,Sur,8,5,1,Débito,5.0,Ocasional,481.49
1107,30,Masculino,Sur,9,5,1,PayPal,3.7,Frecuente,620.3
1108,79,Masculino,Norte,11,7,1,Transferencia,3.7,Ocasional,356.3
1109,73,Masculino,Norte,7,6,1,Débito,2.5,Frecuente,220.28
1110,39,Masculino,Sur,11,6,0,PayPal,1.2,Premium,618.52
1111,73,Masculino,Norte,8,2,1,Transferencia,5.0,Ocasional,278.58
1112,52,Femenino,Centro,8,5,1,PayPal,1.7,Ocasional,384.01
1113,79,Femenino,Norte,9,10,1,Tarjeta,2.0,Ocasional,571.35
1114,56,Masculino,Norte,11,7,1,Tarjeta,4.5,Ocasional,382.72
1115,48,Masculino,Sur,12,9,0,Transferencia,4.3,Ocasional,601.24
1116,47,Femenino,Sur,12,2,0,PayPal,1.3,Premium,670.46
1117,73,Femenino,Sur,8,13,2,Transferencia,2.3,Premium,1402.15
1118,76,Masculino,Norte,10,4,2,Tarjeta,2.1,Ocasional,332.31
1119,71,Femenino,Centro,7,3,1,Débito,2.8,Frecuente,271.13
1120,46,Femenino,Sur,8,7,0,PayPal,4.2,Frecuente,404.84
1121,30,Femenino,Norte,9,3,0,PayPal,2.5,Ocasional,127.95
1122,16,Femenino,Norte,8,6,1,Débito,1.7,Ocasional,206.38
1123,64,Femenino,Norte,9,4,0,Tarjeta,3.6,Frecuente,425.47
1124,27,Masculino,Norte,6,4,1,Transferencia,4.1,Ocasional,348.11
1125,50,Masculino,Sur,7,2,1,Débito,2.9,Frecuente,183.71
1126,52,Masculino,Centro,9,6,0,Transferencia,1.5,Frecuente,566.09
1127,63,Otro,Sur,7,6,1,Débito,3.8,Frecuente,601.61
1128,45,Masculino,Centro,10,8,1,Débito,,Ocasional,675.96
1129,41,Masculino,Norte,13,7,0,Débito,2.1,Ocasional,541.41
1130,26,Masculino,Sur,13,5,0,Tarjeta,4.8,Ocasional,363.08
1131,75,Masculino,Sur,11,6,0,Débito,4.9,Premium,866.75
1132,47,Femenino,Centro,9,8,1,Débito,1.1,Ocasional,357.09
1133,17,Masculino,Sur,7,6,1,Transferencia,4.7,Ocasional,266.11
1134,25,Femenino,Centro,8,4,2,Transferencia,1.8,Premium,543.4
1135,75,Femenino,Sur,9,7,0,PayPal,,Frecuente,851.06
1136,61,Masculino,Norte,9,6,2,Débito,3.6,Ocasional,291.67
1137,37,Femenino,Sur,11,5,1,Tarjeta,4.8,Frecuente,437.34
1138,24,Masculino,Norte,12,7,3,PayPal,1.3,Ocasional,593.89
1139,69,Masculino,Centro,6,8,0,Débito,2.0,Frecuente,539.4
1140,70,Femenino,Norte,14,5,1,Tarjeta,3.5,Ocasional,579.41
1141,72,Femenino,Centro,6,2,1,Transferencia,4.8,Ocasional,243.31
1142,74,Femenino,Sur,17,9,1,Débito,1.1,Ocasional,741.04
1143,45,Masculino,Norte,11,7,2,Transferencia,4.1,Ocasional,411.81
1144,68,Femenino,Sur,11,10,2,Débito,3.5,Ocasional,682.32
1145,40,Femenino,,9,6,0,PayPal,3.7,Frecuente,289.14
1146,36,Femenino,Norte,4,8,1,PayPal,2.8,Frecuente,244.56
1147,33,Masculino,Norte,10,6,0,Débito,1.9,Ocasional,366.38
1148,35,Masculino,Norte,8,6,0,Transferencia,2.0,Frecuente,278.75
1149,66,Femenino,Sur,8,9,0,Transferencia,1.6,Ocasional,581.25
1150,55,Masculino,Sur,12,5,0,Débito,4.6,Frecuente,326.82
1151,31,Masculino,Sur,8,5,1,Transferencia,3.2,Frecuente,364.41
1152,64,Masculino,Centro,7,6,1,Tarjeta,4.9,Frecuente,597.65
1153,54,Femenino,Centro,11,7,0,Tarjeta,3.8,Premium,532.48
1154,50,Masculino,Centro,7,7,0,Transferencia,4.4,Ocasional,337.92
1155,44,Femenino,Norte,7,5,0,Transferencia,2.2,Ocasional,285.79
1156,61,Femenino,Sur,13,7,2,Débito,3.4,Premium,711.21
1157,71,Femenino,Centro,11,4,0,PayPal,3.3,Frecuente,446.43
1158,45,Femenino,Sur,12,10,1,Transferencia,3.9,Frecuente,530.69
1159,67,Masculino,Norte,8,4,1,Débito,1.0,Premium,266.0
1160,70,Masculino,Sur,7,3,1,PayPal,2.3,Premium,260.37
1161,68,Masculino,Centro,9,7,1,Débito,2.6,Ocasional,489.13
1162,63,Otro,Norte,8,13,1,Débito,1.1,Frecuente,806.37
1163,18,Masculino,Centro,11,5,1,PayPal,4.4,Frecuente,373.35
1164,70,Femenino,,11,4,1,PayPal,1.3,Premium,631.73
1165,47,Masculino,Centro,5,4,0,Transferencia,1.5,Frecuente,276.27
1166,73,Masculino,Sur,12,4,2,Transferencia,3.5,Ocasional,192.38
1167,29,Masculino,Norte,10,3,2,Transferencia,4.0,Frecuente,427.56
1168,41,Masculino,Centro,9,6,0,Tarjeta,3.5,Frecuente,253.99
1169,20,Masculino,Centro,10,6,1,PayPal,3.3,Frecuente,314.39
1170,43,Masculino,Norte,9,7,0,PayPal,2.0,Ocasional,464.23
1171,23,Femenino,Centro,8,4,1,Transferencia,1.8,Frecuente,418.47
1172,60,Masculino,Norte,12,4,0,Débito,2.6,Frecuente,644.45
1173,63,Femenino,Centro,11,7,1,Tarjeta,2.3,Premium,767.57
1174,48,Femenino,Centro,11,4,1,Transferencia,2.4,Ocasional,398.52
1175,51,Femenino,Centro,13,7,1,Tarjeta,2.4,Ocasional,686.91
1176,75,Otro,Sur,8,4,1,Débito,4.6,Premium,362.55
1177,28,Femenino,Norte,15,5,1,Tarjeta,2.1,Frecuente,440.43
1178,35,Masculino,Sur,5,10,0,Tarjeta,3.1,Frecuente,813.74
1179,33,Masculino,Sur,9,4,0,Transferencia,1.7,Frecuente,378.52
1180,66,Otro,Norte,18,7,1,Tarjeta,3.2,Ocasional,575.88
1181,65,Femenino,Norte,12,7,0,Transferencia,2.3,Ocasional,271.63
1182,35,Femenino,Norte,17,4,0,Débito,2.8,Frecuente,314.38
1183,58,Masculino,Norte,10,6,1,Tarjeta,2.4,Ocasional,280.73
1184,48,Femenino,Centro,11,4,1,PayPal,3.1,Frecuente,451.26
1185,36,Femenino,Sur,12,4,2,Débito,1.0,Frecuente,617.12
1186,61,Otro,Sur,11,5,1,Tarjeta,4.8,Frecuente,450.18
1187,39,Femenino,Centro,13,3,0,Débito,2.7,Premium,413.06
1188,43,Masculino,Sur,9,5,2,Transferencia,2.1,Ocasional,300.57
1189,20,Masculino,Sur,9,7,0,PayPal,3.5,Frecuente,420.64
1190,45,Femenino,Norte,10,8,1,Transferencia,2.6,Frecuente,832.0
1191,58,Femenino,Centro,13,4,0,Débito,4.8,Ocasional,497.09
1192,68,Masculino,Centro,12,3,1,Transferencia,2.0,Premium,676.32
1193,39,Femenino,Centro,9,6,1,Débito,4.3,Frecuente,395.66
1194,54,Femenino,Centro,8,4,0,PayPal,2.4,Frecuente,287.05
1195,29,Femenino,Norte,5,9,1,Débito,1.1,Frecuente,624.3
1196,51,Femenino,Sur,10,7,1,Tarjeta,2.8,Ocasional,496.81
1197,51,Femenino,Centro,9,5,0,PayPal,1.8,Ocasional,912.28
1198,41,Masculino,Norte,5,6,0,Transferencia,2.0,Ocasional,220.2
1199,70,Femenino,Norte,8,4,0,Transferencia,1.3,Frecuente,223.42
1200,28,Masculino,Sur,11,5,1,Transferencia,4.4,Frecuente,399.91
1201,55,Masculino,Sur,11,3,0,Tarjeta,2.1,Ocasional,350.14
1202,36,Femenino,Centro,6,9,1,PayPal,3.1,Ocasional,513.69
1203,41,Masculino,Centro,13,7,0,PayPal,4.3,Premium,743.81
1204,49,Masculino,Sur,17,6,2,Débito,2.8,Frecuente,428.89
1205,55,Masculino,Centro,10,7,0,PayPal,4.5,Ocasional,414.64
1206,29,Masculino,Sur,9,5,0,Transferencia,4.4,Premium,747.21
1207,36,Masculino,Sur,8,4,1,Tarjeta,4.4,Frecuente,359.4
1208,58,Femenino,Sur,8,3,0,Transferencia,1.3,Ocasional,319.4
1209,74,Masculino,Centro,19,6,1,Tarjeta,2.4,Frecuente,529.47
1210,64,Femenino,Centro,9,5,1,PayPal,2.5,Ocasional,350.89
1211,62,Masculino,Centro,10,1,1,Tarjeta,1.8,Frecuente,375.74
1212,65,Masculino,Norte,9,2,2,Tarjeta,2.2,Frecuente,397.51
1213,34,Femenino,Sur,12,4,0,Transferencia,3.7,Frecuente,357.61
1214,27,Femenino,Norte,7,3,0,Transferencia,4.2,Ocasional,173.51
1215,51,Femenino,Sur,16,5,0,Transferencia,1.3,Ocasional,616.61
1216,73,Femenino,Sur,11,5,0,PayPal,4.6,Premium,689.21
1217,45,Masculino,Centro,15,2,2,Débito,4.7,Ocasional,355.18
1218,59,Masculino,Centro,11,6,0,Débito,3.0,Premium,632.79
1219,48,Femenino,Norte,5,1,0,Tarjeta,2.4,Ocasional,125.46
1220,59,Masculino,Norte,10,6,0,Tarjeta,2.5,Frecuente,567.4
1221,78,Masculino,Sur,12,5,2,PayPal,2.1,Ocasional,274.36
1222,38,Masculino,Centro,11,4,0,Débito,1.3,Ocasional,261.58
1223,77,Femenino,Sur,10,9,0,PayPal,3.7,Frecuente,560.16
1224,56,Masculino,Norte,9,9,1,Débito,3.4,Frecuente,270.92
1225,28,Masculino,Norte,5,9,0,Débito,2.1,Ocasional,370.91
1226,43,Masculino,Centro,12,4,1,PayPal,4.7,Frecuente,386.43
1227,43,Masculino,Norte,13,5,0,PayPal,4.1,Ocasional,296.23
1228,34,Masculino,Centro,9,9,2,Transferencia,3.9,Ocasional,598.5
1229,52,Masculino,Centro,14,5,0,Débito,2.4,Frecuente,459.6
1230,46,Masculino,Norte,10,6,0,Débito,3.5,Frecuente,505.87
1231,65,Femenino,Norte,9,4,2,Tarjeta,1.8,Frecuente,450.68
1232,57,Femenino,Centro,8,2,1,Transferencia,3.8,Ocasional,174.92
1233,54,Masculino,Sur,9,3,0,PayPal,4.6,Ocasional,233.56
1234,32,Masculino,Norte,10,6,0,Débito,1.3,Frecuente,422.75
1235,43,Masculino,Sur,10,3,1,Tarjeta,3.6,Premium,336.93
1236,19,Femenino,Sur,8,5,0,PayPal,4.0,Frecuente,507.92
1237,21,Femenino,Sur,10,7,1,PayPal,1.0,Frecuente,590.19
1238,75,Masculino,Centro,8,11,2,Débito,1.1,Ocasional,605.84
1239,34,Masculino,Centro,6,8,0,Tarjeta,3.8,Frecuente,637.48
1240,73,Femenino,Centro,8,9,0,PayPal,1.1,Frecuente,281.22
1241,38,Masculino,Norte,15,5,0,PayPal,1.2,Premium,500.68
1242,55,Otro,Norte,14,5,0,PayPal,2.1,Ocasional,542.15
1243,75,Masculino,Centro,9,5,0,,2.6,Ocasional,397.97
1244,60,Femenino,Centro,17,11,1,,2.6,Frecuente,880.64
1245,57,Masculino,,13,13,0,Transferencia,1.0,Frecuente,1099.8
1246,21,Masculino,Sur,7,6,0,PayPal,2.4,Ocasional,326.82
1247,39,Masculino,Centro,9,16,2,Tarjeta,1.7,Ocasional,1123.55
1248,37,Femenino,Centro,8,6,1,Transferencia,,Frecuente,279.42
1249,68,Femenino,Centro,13,5,2,Débito,4.3,Ocasional,314.59
1250,36,Femenino,Sur,14,6,1,Tarjeta,1.4,Premium,1015.36
1251,29,Masculino,Centro,18,7,1,PayPal,3.7,Ocasional,835.9
1252,39,Masculino,Centro,7,4,0,Débito,3.6,Premium,208.17
1253,40,Femenino,Centro,2,4,0,PayPal,3.2,Ocasional,248.95
1254,32,Femenino,Sur,8,9,1,PayPal,4.0,Frecuente,848.4
1255,74,Masculino,Centro,11,7,1,Débito,1.0,Frecuente,596.42
1256,66,Femenino,Norte,9,7,1,Transferencia,1.5,Premium,769.45
1257,78,Femenino,Norte,9,5,0,Débito,1.8,Frecuente,622.35
1258,61,Masculino,Sur,7,5,2,Tarjeta,2.2,Frecuente,390.48
1259,50,Masculino,Sur,11,1,3,PayPal,1.4,Frecuente,222.3
1260,32,Masculino,Sur,10,4,1,PayPal,4.2,Ocasional,492.88
1261,71,Masculino,Sur,10,8,1,Débito,1.1,Frecuente,718.37
1262,43,Masculino,Norte,12,4,1,Transferencia,1.1,Frecuente,332.26
1263,17,Femenino,Sur,13,10,1,PayPal,1.5,Ocasional,861.23
1264,49,Femenino,Centro,10,5,1,PayPal,2.2,Ocasional,380.99
1265,16,Masculino,Sur,12,2,0,Tarjeta,3.3,Ocasional,280.06
1266,62,Otro,Norte,8,6,1,Tarjeta,2.0,Ocasional,297.59
1267,79,Femenino,Sur,19,9,0,Débito,4.2,Frecuente,437.43
1268,18,Masculino,Sur,12,7,0,Débito,1.3,Premium,472.89
1269,74,Femenino,Norte,15,6,1,Transferencia,4.0,Frecuente,747.8
1270,71,Masculino,Centro,6,3,0,Tarjeta,3.8,Premium,422.35
1271,37,Masculino,Norte,7,5,0,Tarjeta,1.4,Ocasional,403.77
1272,57,Masculino,Norte,7,5,0,Transferencia,4.4,Frecuente,333.91
1273,19,Masculino,Norte,12,4,0,Débito,1.1,Frecuente,632.22
1274,30,Masculino,Norte,12,3,0,PayPal,2.1,Frecuente,392.25
1275,51,Masculino,,6,9,1,PayPal,2.2,Premium,832.78
1276,54,Femenino,Norte,9,3,1,Débito,2.7,Premium,625.39
1277,69,Masculino,Sur,8,8,0,Tarjeta,2.9,Frecuente,462.66
1278,27,Femenino,Norte,12,5,0,PayPal,2.3,Ocasional,352.06
1279,52,Masculino,Centro,12,6,2,Tarjeta,4.2,Premium,748.65
1280,63,Otro,Sur,6,7,0,Transferencia,3.4,Ocasional,537.99
1281,56,Masculino,Norte,9,3,0,Débito,2.5,Frecuente,298.83
1282,73,Masculino,Norte,9,3,1,Transferencia,4.4,Frecuente,480.86
1283,78,Masculino,Centro,17,8,1,Transferencia,3.4,Ocasional,485.63
1284,22,Masculino,Centro,10,11,0,Tarjeta,3.1,Ocasional,558.05
1285,46,Femenino,Centro,5,6,1,PayPal,4.9,Ocasional,185.68
1286,20,Femenino,Centro,9,7,1,PayPal,1.3,Premium,693.47
1287,42,Femenino,Norte,8,6,0,Débito,2.0,Premium,648.83
1288,40,Femenino,Sur,9,7,0,Transferencia,4.7,Frecuente,342.35
1289,32,Femenino,Sur,3,4,1,Tarjeta,1.6,Premium,467.09
1290,43,Femenino,Centro,11,3,1,Débito,2.9,Ocasional,246.19
1291,70,Masculino,Centro,4,6,1,PayPal,4.2,Frecuente,399.97
1292,42,Masculino,Centro,3,8,3,Débito,,Ocasional,283.89
1293,68,Femenino,Sur,11,4,1,Tarjeta,3.9,Frecuente,374.12
1294,41,Masculino,Sur,9,5,0,PayPal,2.5,Ocasional,348.82
1295,64,Masculino,Norte,12,7,0,Tarjeta,3.9,Frecuente,399.01
1296,44,Femenino,Centro,6,6,1,Tarjeta,2.9,Ocasional,307.92
1297,75,Femenino,Centro,9,4,1,Tarjeta,1.6,Ocasional,484.68
1298,42,Femenino,Norte,11,12,0,Tarjeta,4.4,Premium,872.7
1299,32,Masculino,Sur,5,5,1,Tarjeta,2.1,Ocasional,414.49
1300,76,Masculino,Norte,9,4,0,PayPal,1.7,Frecuente,350.88
1301,53,Masculino,Centro,14,4,0,Transferencia,1.1,Ocasional,414.57
1302,31,Femenino,Sur,15,6,0,PayPal,1.4,Ocasional,542.16
1303,24,Femenino,Norte,16,4,2,Transferencia,2.2,Premium,799.45
1304,47,Masculino,Sur,17,5,2,Tarjeta,4.2,Frecuente,635.23
1305,16,Femenino,Centro,10,2,3,Transferencia,4.4,Ocasional,143.04
1306,24,Femenino,Centro,8,3,2,Débito,2.2,Frecuente,402.42
1307,65,Masculino,Centro,11,9,0,Transferencia,4.3,Frecuente,349.59
1308,22,Masculino,Sur,8,9,1,Transferencia,2.0,Frecuente,817.76
1309,59,Femenino,Centro,8,6,2,Débito,,Premium,641.54
1310,52,Masculino,Norte,17,6,0,Débito,1.1,Frecuente,753.51
1311,55,Masculino,Norte,12,7,0,Débito,4.9,Premium,377.49
1312,66,Femenino,Sur,6,5,0,Transferencia,1.2,Ocasional,322.21
1313,60,Otro,Sur,7,8,0,Transferencia,1.4,Ocasional,260.56
1314,75,Masculino,Sur,6,5,1,PayPal,3.8,Frecuente,387.06
1315,78,Masculino,Centro,7,8,0,Transferencia,1.3,Premium,887.34
1316,21,Femenino,Centro,6,7,1,PayPal,1.3,Premium,451.32
1317,52,Femenino,Norte,13,3,2,PayPal,1.5,Frecuente,437.46
1318,77,Femenino,Sur,16,5,1,PayPal,1.2,Frecuente,638.99
1319,54,Femenino,Centro,12,2,0,Transferencia,3.9,Frecuente,299.7
1320,19,Masculino,Centro,9,5,0,PayPal,3.3,Ocasional,402.65
1321,64,Femenino,Centro,11,2,1,Transferencia,2.3,Premium,376.88
1322,52,Masculino,Norte,5,4,0,PayPal,3.9,Ocasional,188.12
1323,25,Otro,Centro,10,9,1,Débito,3.2,Premium,612.87
1324,25,Femenino,Norte,15,7,0,PayPal,3.1,Frecuente,1030.56
1325,64,Masculino,Sur,17,4,0,PayPal,3.0,Ocasional,519.31
1326,50,Femenino,Centro,9,7,0,Transferencia,2.3,Frecuente,746.01
1327,23,Femenino,Centro,14,9,0,PayPal,4.1,Ocasional,660.7
1328,38,Masculino,Norte,15,8,1,Tarjeta,2.2,Frecuente,658.94
1329,64,Femenino,Norte,15,12,0,PayPal,4.1,Premium,961.63
1330,67,Femenino,Norte,14,4,1,Transferencia,3.3,Ocasional,312.61
1331,22,Masculino,Centro,7,3,0,Débito,4.4,Premium,275.38
1332,68,Masculino,Centro,10,16,0,Transferencia,3.5,Frecuente,861.61
1333,78,Masculino,Sur,10,2,1,Tarjeta,2.6,Ocasional,187.38
1334,17,Femenino,Centro,11,6,0,PayPal,2.3,Ocasional,368.85
1335,53,Masculino,Norte,9,7,2,PayPal,4.3,Ocasional,455.03
1336,35,Masculino,Sur,8,4,3,Tarjeta,1.1,Ocasional,292.25
1337,46,Femenino,Norte,8,6,2,PayPal,3.1,Ocasional,253.45
1338,45,Masculino,Centro,8,6,2,PayPal,3.8,Frecuente,335.47
1339,63,Masculino,Norte,9,7,0,Transferencia,3.8,Ocasional,448.0
1340,40,Femenino,Norte,14,7,0,Débito,4.3,Ocasional,457.27
1341,25,Masculino,Norte,6,3,0,Transferencia,3.9,Frecuente,238.48
1342,75,Femenino,Sur,9,6,1,Tarjeta,1.9,Frecuente,282.92
1343,32,Femenino,Sur,7,7,0,PayPal,3.5,Ocasional,350.17
1344,24,Femenino,Norte,7,8,1,Débito,4.4,Frecuente,553.87
1345,58,Femenino,Norte,13,8,0,PayPal,2.9,Ocasional,420.84
1346,73,Masculino,Norte,13,7,1,Tarjeta,3.8,Premium,1004.07
1347,47,Masculino,Sur,13,3,0,Débito,2.5,Ocasional,417.04
1348,39,Masculino,Centro,10,4,0,Transferencia,1.1,Ocasional,300.18
1349,31,Femenino,Centro,10,1,0,Débito,2.8,Frecuente,201.72
1350,61,Masculino,Norte,17,5,1,Tarjeta,3.2,Frecuente,535.46
1351,27,Femenino,Centro,10,5,0,PayPal,3.8,Ocasional,511.45
1352,50,Femenino,Norte,7,6,2,PayPal,2.9,Ocasional,250.41
1353,68,Femenino,Centro,6,6,0,PayPal,2.7,Frecuente,250.56
1354,58,Femenino,Centro,10,6,0,Transferencia,2.7,Frecuente,456.28
1355,62,Masculino,Centro,16,11,1,PayPal,3.6,Premium,1287.71
1356,61,Femenino,Sur,10,7,1,Tarjeta,3.6,Ocasional,505.9
1357,32,Femenino,Centro,9,6,0,Débito,1.8,Frecuente,577.31
1358,44,Femenino,Norte,14,5,0,Transferencia,4.1,Ocasional,383.76
1359,72,Femenino,Centro,10,8,1,Tarjeta,1.8,Ocasional,470.62
1360,51,Masculino,Centro,9,4,3,Transferencia,2.8,Frecuente,456.0
1361,50,Masculino,Norte,14,5,0,Débito,4.6,Ocasional,379.81
1362,19,Masculino,Centro,11,7,0,Tarjeta,3.9,Frecuente,508.19
1363,22,Masculino,Sur,4,1,1,PayPal,3.5,Ocasional,98.94
1364,34,Femenino,Centro,11,10,2,Débito,2.2,Frecuente,709.86
1365,62,Masculino,Sur,11,6,0,Débito,1.3,Frecuente,571.58
1366,43,Femenino,Centro,8,7,1,Tarjeta,1.8,Premium,685.11
1367,56,Femenino,Norte,9,2,0,PayPal,4.8,Premium,292.21
1368,37,Masculino,Sur,9,6,1,Transferencia,3.3,Frecuente,311.25
1369,36,Femenino,Sur,11,4,0,Transferencia,4.1,Ocasional,535.36
1370,20,Femenino,Sur,4,8,0,Transferencia,1.1,Premium,833.24
1371,60,Masculino,Sur,8,5,0,Transferencia,1.0,Frecuente,405.77
1372,64,Masculino,Sur,19,7,0,Transferencia,2.4,Ocasional,847.44
1373,78,Masculino,Centro,10,5,0,Tarjeta,4.1,Premium,604.99
1374,47,Masculino,Centro,12,1,2,Transferencia,4.5,Frecuente,428.5
1375,75,Femenino,Sur,9,8,1,Débito,3.2,Frecuente,440.42
1376,16,Masculino,Norte,7,2,0,Débito,2.5,Frecuente,222.53
1377,79,Otro,Centro,4,10,1,Débito,1.1,Premium,455.07
1378,35,Masculino,Sur,8,6,1,Débito,4.5,Frecuente,266.1
1379,43,Femenino,Sur,7,6,1,Débito,3.2,Ocasional,304.75
1380,72,Masculino,Centro,11,5,2,Débito,2.3,Frecuente,651.96
1381,59,Masculino,Norte,6,8,1,Débito,3.6,Frecuente,547.25
1382,69,Femenino,Norte,11,6,0,PayPal,3.5,Ocasional,564.15
1383,63,Femenino,Centro,9,4,2,Transferencia,1.4,Frecuente,1808.0
1384,52,Femenino,Norte,14,6,1,Tarjeta,4.5,Ocasional,341.26
1385,75,Masculino,Centro,13,5,1,Débito,2.2,Frecuente,530.77
1386,27,Femenino,Norte,10,4,1,Débito,3.7,Ocasional,268.77
1387,33,Femenino,Centro,16,6,0,Transferencia,4.0,Frecuente,883.13
1388,68,Femenino,Centro,12,3,2,Débito,3.3,Frecuente,471.64
1389,60,Femenino,Centro,11,11,0,Débito,2.6,Frecuente,813.51
1390,66,Masculino,Sur,10,2,1,Transferencia,2.7,Frecuente,264.81
1391,65,Masculino,Norte,11,7,1,Débito,1.6,Premium,759.05
1392,20,Femenino,Centro,8,6,1,Transferencia,1.1,Premium,457.78
1393,46,Masculino,Norte,13,9,0,Transferencia,3.9,Premium,704.61
1394,17,Masculino,Norte,12,8,0,Tarjeta,3.3,Ocasional,667.74
1395,60,Femenino,Sur,10,5,1,Transferencia,3.5,Premium,710.78
1396,74,Masculino,Sur,7,9,0,Tarjeta,3.4,Ocasional,538.13
1397,24,Masculino,Centro,16,7,1,Débito,3.2,Ocasional,440.08
1398,17,Masculino,Centro,7,6,2,Tarjeta,2.5,Frecuente,425.11
1399,33,Masculino,Sur,15,7,1,PayPal,3.7,Ocasional,800.62
1400,71,Femenino,Sur,11,6,1,Débito,2.9,Frecuente,509.69
1401,50,Femenino,Centro,13,7,0,PayPal,1.8,Ocasional,703.45
1402,59,Otro,Sur,10,4,2,PayPal,2.9,Frecuente,514.61
1403,40,Masculino,Norte,10,9,1,Transferencia,4.0,Ocasional,443.73
1404,31,Masculino,Norte,10,5,0,Transferencia,2.4,Premium,604.38
1405,73,Masculino,Sur,12,5,1,Tarjeta,1.2,Premium,686.82
1406,56,Masculino,Norte,10,4,2,Débito,4.1,Ocasional,393.63
1407,59,Femenino,Sur,5,8,1,PayPal,3.2,Frecuente,316.68
1408,61,Masculino,Norte,11,9,1,PayPal,,Frecuente,825.43
1409,35,Femenino,Centro,12,4,1,Tarjeta,3.7,Ocasional,283.66
1410,74,Masculino,Norte,12,5,0,Tarjeta,4.9,Frecuente,445.93
1411,19,Femenino,Sur,9,5,1,Débito,5.0,Frecuente,328.37
1412,68,Masculino,Centro,5,6,1,Transferencia,3.3,Ocasional,207.05
1413,47,Masculino,Sur,20,8,1,Tarjeta,1.9,Frecuente,3095.16
1414,67,Femenino,Centro,13,3,0,Transferencia,2.0,Frecuente,653.43
1415,35,Masculino,Centro,12,8,0,PayPal,3.3,Ocasional,674.86
1416,79,Masculino,Sur,7,10,1,PayPal,2.6,Ocasional,385.07
1417,54,Masculino,Centro,9,14,0,Tarjeta,,Frecuente,1324.42
1418,30,Masculino,Norte,12,6,1,Tarjeta,2.3,Frecuente,669.7
1419,33,Masculino,Norte,9,9,1,PayPal,1.4,Premium,704.31
1420,22,Femenino,Norte,12,7,0,Tarjeta,3.2,Frecuente,667.41
1421,18,Otro,Centro,5,13,1,PayPal,3.6,Ocasional,384.26
1422,23,Masculino,Norte,12,9,0,Transferencia,3.6,Frecuente,547.49
1423,44,Masculino,Sur,10,2,2,PayPal,,Ocasional,195.62
1424,23,Masculino,Sur,10,6,1,Tarjeta,1.6,Frecuente,585.03
1425,16,Masculino,Sur,7,5,0,Transferencia,1.1,Ocasional,286.59
1426,58,Femenino,Sur,8,8,2,Débito,4.9,Frecuente,604.88
1427,69,Masculino,Sur,9,6,0,Transferencia,4.8,Frecuente,685.34
1428,36,Femenino,Norte,6,4,1,Transferencia,1.8,Ocasional,206.29
1429,54,Masculino,Sur,10,8,2,Tarjeta,2.1,Ocasional,325.33
1430,60,Femenino,Sur,6,9,0,Transferencia,4.4,Ocasional,608.54
1431,17,Femenino,Sur,9,3,0,PayPal,3.5,Ocasional,365.41
1432,49,Femenino,Sur,9,9,0,,4.2,Premium,665.14
1433,36,Femenino,Centro,8,10,1,Débito,4.2,Ocasional,758.19
1434,63,Masculino,Norte,6,8,0,Débito,3.9,Ocasional,558.59
1435,48,Femenino,Centro,12,7,0,Débito,1.8,Ocasional,741.1
1436,71,Masculino,Norte,11,11,1,Débito,3.3,Premium,1099.8
1437,54,Femenino,Norte,6,5,0,,3.0,Frecuente,248.16
1438,72,Femenino,Centro,9,6,0,Tarjeta,4.6,Frecuente,400.49
1439,55,Femenino,Centro,14,3,0,Tarjeta,2.6,Ocasional,389.81
1440,22,Masculino,Centro,10,9,1,Tarjeta,,Frecuente,817.75
1441,30,Femenino,Norte,5,10,2,PayPal,4.5,Frecuente,338.31
1442,24,Femenino,Sur,14,5,2,Débito,4.9,Ocasional,468.88
1443,45,Masculino,Norte,12,7,1,Tarjeta,4.6,Ocasional,644.82
1444,59,Masculino,Sur,11,8,1,Transferencia,,Ocasional,485.12
1445,66,Femenino,Sur,10,8,1,Transferencia,1.5,Ocasional,451.27
1446,70,Masculino,Sur,11,5,0,Débito,4.7,Ocasional,512.75
1447,75,Femenino,Norte,13,7,1,PayPal,1.7,Premium,528.06
1448,68,Femenino,Sur,13,3,2,PayPal,3.5,Ocasional,220.23
1449,32,Masculino,Norte,9,3,0,Transferencia,1.0,Frecuente,217.61
1450,53,Femenino,Centro,7,7,0,Tarjeta,1.9,Frecuente,468.11
1451,56,Femenino,Norte,10,3,2,PayPal,2.8,Ocasional,188.13
1452,54,Masculino,Norte,12,8,0,Transferencia,2.6,Premium,518.75
1453,63,Femenino,Sur,13,8,1,PayPal,1.7,Ocasional,468.31
1454,36,Masculino,Centro,16,5,0,Tarjeta,3.8,Ocasional,721.65
